frame,total_ms,event_ms,render_ms,swap_ms,gpu_ms,estimated_ticks,jit_runs,svc_calls,import_calls,jni_calls,gl_calls,draw_calls,draw_vertices,buffer_upload_bytes,texture_upload_bytes,allocation_calls,free_calls,reallocation_calls,live_heap_bytes,scene_hint,top_imports,top_gl
1275,16.5923,0.0023,4.8230,11.7662,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1276,16.6728,0.0018,7.0398,9.6306,0.6902,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1277,16.6142,0.0029,5.8659,10.7446,0.6728,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1278,16.6552,0.0018,4.3389,12.3139,0.6912,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1279,16.6678,0.0019,4.4293,12.2359,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1280,16.6346,0.0019,4.3896,12.2425,0.6922,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1281,16.7110,0.0127,4.3950,12.3026,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1282,16.6367,0.0020,4.4784,12.1554,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1283,16.6565,0.0019,4.3282,12.3256,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1284,16.6573,0.0019,4.9353,11.7196,0.6738,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1285,16.6978,0.0019,4.3078,12.3875,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1286,16.6022,0.0020,4.4469,12.1527,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1287,16.7001,0.0019,4.3911,12.3064,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1288,16.6691,0.0019,4.3804,12.2861,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1289,16.6668,0.0020,4.4106,12.2535,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1290,16.6425,0.0020,4.6491,11.9908,0.6728,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1291,16.6494,0.0019,4.6807,11.9662,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1292,16.6891,0.0020,4.3784,12.3081,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1293,16.6481,0.0020,4.5176,12.1277,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1294,16.6470,0.0020,4.3675,12.2768,0.6912,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1295,16.6566,0.0020,4.4730,12.1809,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1296,16.6551,0.0019,4.3718,12.2807,0.6943,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1297,16.6693,0.0021,4.6231,12.0436,0.6738,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1298,16.7092,0.0020,4.5870,12.1195,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1299,16.7066,0.0019,6.5141,10.1899,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1300,16.5775,0.0036,7.7262,8.8467,0.6902,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1301,16.6686,0.0021,4.4681,12.1975,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1302,16.6483,0.0016,4.4726,12.1732,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1303,16.6489,0.0020,4.4455,12.2008,0.6728,2882560,2815,2815,2814,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1304,16.6593,0.0020,4.6939,11.9627,0.6922,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1305,16.6754,0.0019,4.4036,12.2657,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1306,16.6576,0.0018,4.4190,12.2362,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1307,16.6659,0.0020,4.3840,12.2793,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1308,16.6594,0.0019,4.4736,12.1834,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1309,16.6648,0.0018,4.4051,12.2573,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1310,16.6641,0.0010,3.4013,13.2613,0.7035,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1311,16.6398,0.0022,4.6745,11.9623,0.6892,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1312,16.6768,0.0019,4.7516,11.9227,0.6912,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1313,16.6699,0.0021,4.4111,12.2561,0.6840,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1314,16.6323,0.0018,4.3889,12.2409,0.6902,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1315,16.6741,0.0130,4.4111,12.2494,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1316,16.7293,0.0021,4.4178,12.3087,0.6902,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1317,16.5819,0.0022,4.5472,12.0317,0.6738,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1318,16.6810,0.0022,4.2819,12.3963,0.6912,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1319,16.6318,0.0020,4.7272,11.9020,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1320,16.6771,0.0018,3.4720,13.2025,0.6912,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1321,16.6490,0.0021,4.5079,12.1384,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1322,16.6608,0.0020,4.3283,12.3299,0.6912,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1323,16.6681,0.0017,4.4056,12.2602,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1324,16.6552,0.0022,4.5346,12.1176,0.6738,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1325,16.6482,0.0019,4.3241,12.3216,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1326,16.7010,0.0023,4.8788,11.8194,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1327,16.6388,0.0021,4.2991,12.3370,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1328,16.6605,0.0021,4.4361,12.2217,0.6922,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1329,16.6896,0.0021,4.5388,12.1481,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1330,16.6298,0.0023,4.5510,12.0758,0.6738,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1331,16.6611,0.0018,4.2927,12.3661,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1332,16.6686,0.0020,4.4762,12.1899,0.6902,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1333,16.6541,0.0018,4.8717,11.7799,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1334,16.6614,0.0019,4.3234,12.3355,0.6912,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1335,16.6674,0.0019,4.4685,12.1964,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1336,16.6583,0.0021,4.4271,12.2284,0.6902,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1337,16.6614,0.0015,4.5134,12.1458,0.6738,2882560,2815,2815,2814,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1338,16.6785,0.0019,4.4343,12.2418,0.6912,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1339,16.6458,0.0020,4.3748,12.2684,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1340,16.7526,0.0019,4.4171,12.3330,0.6973,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1341,16.6783,0.0020,6.9487,9.7270,0.6840,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1342,16.5471,0.0035,6.7656,9.7768,0.6902,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1343,16.6343,0.0023,4.7428,11.8884,0.6738,2882560,2815,2815,2814,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1344,16.7083,0.0016,4.3540,12.3519,0.6902,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1345,16.6122,0.2512,4.3296,12.0307,0.6830,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1346,16.8357,0.2311,4.3054,12.2984,0.6912,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1347,16.6610,0.6071,6.1167,9.9365,0.6840,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1348,16.5558,0.6101,6.3330,9.6111,0.6902,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1349,16.6970,0.8335,4.7724,11.0901,0.6738,2883584,2816,2816,2815,0,1929,248,3696,6048,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1350,16.6903,1.5865,4.5120,10.5909,0.7035,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1351,16.8327,1.4905,6.3107,9.0305,0.6830,2799616,2734,2734,2733,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
1352,16.4401,2.2289,6.7812,7.4290,0.6922,2800640,2735,2735,2734,0,1928,248,3696,0,0,30,30,3,49647632,Response: 1~|~123123~|~2~|~Dark Nights Darker Dawns~|~3~|~295~|~4~|~firebanesword~|~5~|~5.04~|~6~|~~|~10~|~http%3A%2F%2Faudio.ngfiles.com%2F123000%2F123123_Fire,,
